FIPS,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,Population_2020,RUCC_2023,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
48507,3360268878,11208707,89.2,5.85,9670,7.0,3360.268878,11.208707,2997.359839176,196.575729363
31007,1932231568,392073,93.6,38.68,674,8.0,1932.231568,0.392073,1808.5687476479998,747.3871705024
19121,1452999049,2983840,86.9,59.98,16548,2.0,1452.999049,2.98384,1262.656173581,871.5088295901999
12011,3115520740,273292462,1.7,0.38,1944375,1.0,3115.52074,273.292462,52.963852579999994,11.838978812
13279,942788055,18076929,30.0,12.68,27030,7.0,942.788055,18.076929,282.8364165,119.545525374
26151,2493048510,1624879474,76.5,69.81,40611,8.0,2493.04851,1624.879474,1907.18211015,1740.397164831
48397,329469169,56264592,28.8,13.59,107819,1.0,329.469169,56.264592,94.887120672,44.7748600671
26163,1584692687,157708871,2.6,1.97,1793561,1.0,1584.692687,157.708871,41.202009862000004,31.218445933899996
27105,1852143782,19253011,80.0,75.62,22290,7.0,1852.143782,19.253011,1481.7150256,1400.5911279484
27001,4717323600,449370012,10.4,4.68,15697,8.0,4717.3236,449.370012,490.6016544,220.77074447999996
38071,3070086478,299504065,81.4,75.85,11605,7.0,3070.086478,299.504065,2499.0503930920004,2328.660593563
37145,1016154890,31205409,35.3,21.17,39097,2.0,1016.15489,31.205409,358.70267616999996,215.11999021300002
20195,2303727352,26281951,86.2,46.92,2808,9.0,2303.727352,26.281951,1985.8129774239999,1080.9088735584
28151,1875077589,94257003,91.2,82.6,44922,5.0,1875.077589,94.257003,1710.0707611680002,1548.8140885139999
48133,2399644791,14002299,87.6,14.75,17725,8.0,2399.644791,14.002299,2102.088836916,353.94760667250006
28055,1069614257,73664788,50.1,33.74,1338,9.0,1069.614257,73.664788,535.876742757,360.8878503118
48123,2354237965,3919919,70.7,6.82,19824,6.0,2354.237965,3.919919,1664.4462412550001,160.559029213
48005,2066460810,173300091,15.1,2.52,86395,5.0,2066.46081,173.300091,312.03558231,52.074812412
45081,1172526276,23102147,36.8,11.29,18862,2.0,1172.526276,23.102147,431.48966956799995,132.3782165604
29125,1364873607,7632374,64.1,14.59,8432,8.0,1364.873607,7.632374,874.8839820869999,199.1350592613
05001,2569631425,120698185,64.4,57.04,17149,6.0,2569.631425,120.698185,1654.8426377000003,1465.71776482
29109,1584393363,4247256,79.8,29.0,38001,6.0,1584.393363,4.247256,1264.3459036739998,459.47407526999996
17011,2250884573,11523903,81.9,75.4,33244,7.0,2250.884573,11.523903,1843.4744652870002,1697.166968042
39145,1580270731,16094954,20.8,10.04,74008,4.0,1580.270731,16.094954,328.69631204800004,158.6591813924
37115,1164498325,4840167,14.9,2.74,21193,2.0,1164.498325,4.840167,173.510250425,31.907254105000003
16053,1547629732,12908802,47.1,39.47,24237,3.0,1547.629732,12.908802,728.9336037720001,610.8494552204
39163,1068008168,6781751,12.9,3.67,12800,8.0,1068.008168,6.781751,137.773053672,39.195899765600004
48309,2685005118,61012624,83.2,33.55,260579,2.0,2685.005118,61.012624,2233.924258176,900.8192170889998
16037,12748378764,42527190,3.6,1.13,4275,8.0,12748.378764,42.52719,458.94163550400003,144.05668003319997
19089,1225702841,931480,98.0,87.7,9469,8.0,1225.702841,0.93148,1201.18878418,1074.941391557
12099,5087491660,1084969380,36.6,31.93,1492191,1.0,5087.49166,1084.96938,1862.0219475599997,1624.4360870379999
13181,544884775,121513274,20.1,5.14,7690,2.0,544.884775,121.513274,109.521839775,28.007077434999996
01013,2012002548,2701199,18.2,3.27,19051,6.0,2012.002548,2.701199,366.18446373599994,65.7924833196
47165,1371278942,38053791,41.4,20.61,196281,1.0,1371.278942,38.053791,567.709481988,282.62058994619997
51097,816232770,28929275,24.8,16.33,6608,1.0,816.23277,28.929275,202.42572696,133.29081134099997
05015,1631504843,22715756,61.4,11.24,28260,6.0,1631.504843,22.715756,1001.7439736019999,183.3811443532
41051,1116334868,88031754,10.1,6.72,815428,1.0,1116.334868,88.031754,112.74982166799998,75.0177031296
47061,933545795,1755421,12.9,4.65,13529,8.0,933.545795,1.755421,120.427407555,43.409879467500005
27057,2398360043,190330877,16.6,9.26,21344,9.0,2398.360043,190.330877,398.1277671380001,222.08813998180003
38081,2223461620,21731925,85.5,73.36,3862,9.0,2223.46162,21.731925,1901.0596851,1631.131444432
36089,6939601205,367206795,16.9,8.58,108505,4.0,6939.601205,367.206795,1172.7926036449999,595.4177833890001
29179,2093946390,15373678,14.1,2.83,6096,9.0,2093.94639,15.373678,295.24644099,59.25868283700001
06067,2500063008,75323438,41.6,21.85,1585055,1.0,2500.063008,75.323438,1040.026211328,546.263767248
39125,1078561237,6245396,77.6,73.26,18806,8.0,1078.561237,6.245396,836.9635199119999,790.1539622262
18179,953341278,5596377,85.5,81.77,28180,2.0,953.341278,5.596377,815.10679269,779.5471630206
51063,986585627,2190752,41.4,11.9,15476,3.0,986.585627,2.190752,408.44644957800006,117.40368961300001
06083,7080858282,2729215451,35.5,8.65,448229,2.0,7080.858282,2729.215451,2513.7046901100002,612.494241393
54005,1298967360,4305989,0.8,,21809,3.0,1298.96736,4.305989,10.39173888,
28009,1053131418,5279184,36.1,14.3,7646,1.0,1053.131418,5.279184,380.18044189799997,150.597792774
21055,931272391,30377986,58.1,36.55,8990,8.0,931.272391,30.377986,541.069259171,340.38005891049994
19147,1460400553,14428727,100.0,96.68,8996,9.0,1460.400553,14.428727,1460.4005530000002,1411.9152546404
19159,1386932344,8723135,90.9,62.17,4663,9.0,1386.932344,8.723135,1260.7215006960002,862.2558382648001
37151,2026188437,19757513,26.2,11.33,144171,2.0,2026.188437,19.757513,530.861370494,229.5671499121
24015,896912534,185281256,36.6,26.5,103725,1.0,896.912534,185.281256,328.269987444,237.68182151000002
18171,944543938,4442757,87.5,73.69,8440,3.0,944.543938,4.442757,826.4759457499999,696.0344279122
31077,1475804204,2188872,42.6,22.11,2188,8.0,1475.804204,2.188872,628.692590904,326.3003095044
31095,1476754309,14214254,78.1,61.69,7240,9.0,1476.754309,14.214254,1153.3451153289998,911.0097332220998
31151,1486812316,5821039,78.1,67.69,14292,6.0,1486.812316,5.821039,1161.200418796,1006.4232567004
21119,910442831,3438036,4.3,0.55,14251,9.0,910.442831,3.438036,39.149041733,5.0074355705
19045,1799934695,39410955,79.3,69.2,46460,4.0,1799.934695,39.410955,1427.348213135,1245.55480894
27063,1820689892,42120424,85.4,80.18,9989,9.0,1820.689892,42.120424,1554.8691677680004,1459.8291554056004
27039,1138031312,804838,99.7,93.48,20867,3.0,1138.031312,0.804838,1134.617218064,1063.8316704576
27047,1831756444,39305226,77.6,73.52,30895,7.0,1831.756444,39.305226,1421.443000544,1346.7073376288
06009,2641837360,43789489,33.9,0.72,45292,6.0,2641.83736,43.789489,895.5828650399999,19.021228991999998
25001,1020973580,2360362409,1.6,0.6,228996,3.0,1020.97358,2360.362409,16.33557728,6.125841479999999
51119,337554148,208310589,23.0,16.95,10625,8.0,337.554148,208.310589,77.63745404000001,57.215428086
42065,1689810006,11296015,18.9,11.92,44492,7.0,1689.810006,11.296015,319.37409113399997,201.42535271519998
18089,1292091640,330868827,38.7,34.95,498700,1.0,1292.09164,330.868827,500.0394646800001,451.5860281800001
47003,1226719747,2980759,77.8,26.75,50237,4.0,1226.719747,2.980759,954.387963166,328.14753232250007
47027,612608184,59089285,40.8,13.65,7581,8.0,612.608184,59.089285,249.94413907199998,83.621017116
17029,1316418028,4650074,66.1,56.71,46863,5.0,1316.418028,4.650074,870.1523165079999,746.5406636788
47097,1222203226,80251266,70.3,60.0,25143,6.0,1222.203226,80.251266,859.208867878,733.3219356
41001,7945996815,51832631,46.6,7.73,16668,7.0,7945.996815,51.832631,3702.8345157900003,614.2255537995001
36097,850405403,36246373,33.7,20.97,17898,8.0,850.405403,36.246373,286.58662081100005,178.3300130091
26159,1574177247,1248660328,33.8,25.11,75587,6.0,1574.177247,1248.660328,532.071909486,395.27590672170004
17131,1453604388,19411909,70.0,60.85,15699,2.0,1453.604388,19.411909,1017.5230716,884.518270098
21127,1076391952,11578388,20.5,2.65,16293,2.0,1076.391952,11.578388,220.66035015999998,28.524386728
21175,987053731,6950463,37.0,10.31,13726,9.0,987.053731,6.950463,365.20988047,101.7652396661
21177,1210249680,31390324,43.3,24.35,30928,6.0,1210.24968,31.390324,524.03811144,294.69579708
17049,1240005910,3174585,92.0,78.07,34668,7.0,1240.00591,3.174585,1140.8054372,968.072613937
47105,593811373,46869994,38.1,17.63,54886,2.0,593.811373,46.869994,226.24213311300002,104.68894505989999
46025,2479944305,25864874,77.3,52.68,3837,9.0,2479.944305,25.864874,1916.996947765,1306.4346598739999
15003,1555887020,4054602618,15.7,5.92,1016508,1.0,1555.88702,4054.602618,244.27426213999996,92.10851158399998
12041,905705571,14362143,47.7,27.95,17864,2.0,905.705571,14.362143,432.021557367,253.14470709449998
18157,1292138880,11255447,74.4,66.93,186251,3.0,1292.13888,11.255447,961.3513267200001,864.8285523840001
42109,851547200,7158854,40.7,27.8,39736,7.0,851.5472,7.158854,346.57971040000007,236.7301216
48277,2349976646,66748711,88.4,33.18,50088,5.0,2349.976646,66.748711,2077.3793550640003,779.7222511428001
12086,4920781681,1267531174,5.7,3.97,2701767,1.0,4920.781681,1267.531174,280.48455581700006,195.35503273570004
31057,2381956204,3046331,89.6,30.73,1654,9.0,2381.956204,3.046331,2134.232758784,731.9751414892
48289,2779462025,19328383,61.6,8.73,15719,8.0,2779.462025,19.328383,1712.1486074,242.64703478250001
08097,2514104906,6472577,5.9,1.2,17358,7.0,2514.104906,6.472577,148.33218945400003,30.169258872
38035,3719806622,8267352,82.9,75.5,73170,3.0,3719.806622,8.267352,3083.719689638,2808.45399961
18091,1549555244,38779440,72.6,68.24,112417,3.0,1549.555244,38.77944,1124.977107144,1057.4164985056
18057,1021441615,20942536,52.4,45.79,347467,1.0,1021.441615,20.942536,535.23540626,467.7181155085
40081,2466629765,34723064,66.1,15.58,33458,1.0,2466.629765,34.723064,1630.4422746649998,384.300917387
20071,2016057907,0,99.5,90.02,1284,9.0,2016.057907,0.0,2005.9776174649999,1814.8553278813997
13145,1201270829,23680869,15.1,2.56,34668,2.0,1201.270829,23.680869,181.39189517900002,30.752533222400004
13251,1672668617,26023811,40.8,22.13,14067,8.0,1672.668617,26.023811,682.4487957360001,370.16156494210003
48433,2373238700,10177387,81.3,11.5,1245,9.0,2373.2387,10.177387,1929.4430630999998,272.92245049999997
39069,1077461417,9687647,91.6,87.62,27662,6.0,1077.461417,9.687647,986.954657972,944.0716935754
33009,4425249894,106463952,7.9,1.76,91118,5.0,4425.249894,106.463952,349.594741626,77.88439813439999
29145,1618106506,4715004,59.9,20.37,58648,3.0,1618.106506,4.715004,969.245797094,329.60829527220005
18129,1060302169,26505383,97.7,87.91,25222,2.0,1060.302169,26.505383,1035.9152191130001,932.1116367679001
48311,2952066567,43985124,79.6,1.13,600,8.0,2952.066567,43.985124,2349.8449873319996,33.3583522071
17035,895989975,2538006,73.1,59.53,10450,9.0,895.989975,2.538006,654.9686717249999,533.3828321175
13297,846461361,8234412,26.4,8.69,96673,1.0,846.461361,8.234412,223.465799304,73.5574922709
27121,1747086656,109712781,72.3,59.28,11308,8.0,1747.086656,109.712781,1263.1436522879999,1035.6729696768
51157,689900919,2142396,39.2,11.9,7348,1.0,689.900919,2.142396,270.4411602480001,82.098209361
51009,1227554631,12898694,24.6,5.59,31307,2.0,1227.554631,12.898694,301.97843922600003,68.6203038729
06111,4767585001,947376202,25.5,11.86,843843,2.0,4767.585001,947.376202,1215.734175255,565.4355811186
17033,1149031260,5744821,82.7,71.92,18679,6.0,1149.03126,5.744821,950.2488520200001,826.383282192
08093,5681165603,43519329,16.1,0.73,17390,1.0,5681.165603,43.519329,914.6676620830002,41.4725089019
06037,10515988166,1785003207,2.7,1.17,10014009,1.0,10515.988166,1785.003207,283.931680482,123.0370615422
04027,14280777141,13250807,6.0,5.72,203881,3.0,14280.777141,13.250807,856.84662846,816.8604524652
13129,923182597,5729235,33.9,14.02,57544,4.0,923.182597,5.729235,312.958900383,129.4302000994
19025,1475894578,5873827,84.1,79.68,9927,9.0,1475.894578,5.873827,1241.2273400979998,1175.9927997504
12055,2635726558,230667873,59.9,12.43,101235,3.0,2635.726558,230.667873,1578.8002082419998,327.6208111594
50017,1779343340,12005265,19.9,7.01,29277,9.0,1779.34334,12.005265,354.08932466,124.73196813399998
20113,2326547428,6003328,99.4,80.43,30223,7.0,2326.547428,6.003328,2312.588143432,1871.2420963404002
04021,13899612881,20747424,43.0,8.62,425264,1.0,13899.612881,20.747424,5976.83353883,1198.1466303421998
39051,1050103237,4586248,81.5,75.77,42713,2.0,1050.103237,4.586248,855.834138155,795.6632226749
08003,1871643029,1670455,30.6,15.09,16376,7.0,1871.643029,1.670455,572.7227668740001,282.4309330761
12017,1507169420,981139562,13.7,2.65,153843,3.0,1507.16942,981.139562,206.48221053999998,39.93998962999999
47041,788430955,63639368,45.7,13.79,20080,8.0,788.430955,63.639368,360.3129464350001,108.72462869450001
42031,1556156943,23330899,27.2,15.91,37241,6.0,1556.156943,23.330899,423.27468849599995,247.5845696313
46097,1476734132,4537900,86.9,64.28,2298,8.0,1476.734132,4.5379,1283.281960708,949.2447000496
46073,1362677265,16727973,92.9,66.24,1663,9.0,1362.677265,16.727973,1265.927179185,902.6374203359999
18031,964946130,1955432,71.1,62.7,26472,6.0,964.94613,1.955432,686.07669843,605.02122351
18037,1106616360,20892925,58.4,42.78,43637,5.0,1106.61636,20.892925,646.26395424,473.410478808
51057,666494469,74795283,36.1,27.7,10599,8.0,666.494469,74.795283,240.604503309,184.61896791299998
45089,2419477550,7461492,34.9,17.81,31026,6.0,2419.47755,7.461492,844.39766495,430.908951655
36031,4646753187,316350563,4.2,1.6,37381,6.0,4646.753187,316.350563,195.16363385400004,74.34805099200001
19195,1036314929,4709127,63.6,57.56,7443,9.0,1036.314929,4.709127,659.0962948439999,596.5028731323999
40063,2083575240,26461993,68.3,15.71,13367,9.0,2083.57524,26.461993,1423.08188892,327.329670204
51027,1302386894,2804450,2.6,0.41,20355,9.0,1302.386894,2.80445,33.862059244,5.339786265399999
51005,1156616591,8162741,11.0,2.87,15223,6.0,1156.616591,8.162741,127.22782501,33.1948961617
28087,1309105224,28532500,32.7,16.09,58879,5.0,1309.105224,28.5325,428.077408248,210.6350305416
18143,493140260,6074951,37.2,27.09,24384,6.0,493.14026,6.074951,183.44817672000002,133.591696434
08099,4243457243,15317423,76.5,36.07,11999,7.0,4243.457243,15.317423,3246.244790895,1530.6150275501
48435,3765674775,1277066,97.8,2.34,3372,9.0,3765.674775,1.277066,3682.82992995,88.116789735
40101,2099548024,76078046,66.3,26.39,66339,4.0,2099.548024,76.078046,1392.000339912,554.0707235336
29043,1457206786,3049199,48.5,14.68,88842,2.0,1457.206786,3.049199,706.74529121,213.91795618479998
28073,1286109796,8871408,16.6,3.27,64222,3.0,1286.109796,8.871408,213.494226136,42.0557903292
18137,1156241456,4232758,61.5,47.75,28995,6.0,1156.241456,4.232758,711.08849544,552.10529524
38057,2700790002,180823535,67.7,28.32,8350,8.0,2700.790002,180.823535,1828.4348313540002,764.8637285664001
13147,601970613,63521436,47.3,21.11,25828,6.0,601.970613,63.521436,284.732099949,127.07599640429999
22049,1474681465,28647417,7.1,2.02,15031,6.0,1474.681465,28.647417,104.70238401499999,29.788565592999998
51133,495805446,243886813,44.9,33.83,11839,9.0,495.805446,243.886813,222.616645254,167.73098238179998
48157,2232028398,60759107,58.1,17.46,822779,1.0,2232.028398,60.759107,1296.808499238,389.7121582908
55047,905314775,79202662,54.6,41.36,19018,6.0,905.314775,79.202662,494.30186715,374.43819093999997
30073,4207608374,43980663,71.8,48.36,5898,9.0,4207.608374,43.980663,3021.0628125320004,2034.7994096664002
55127,1438464471,54912925,50.6,43.5,106478,4.0,1438.464471,54.912925,727.8630223260001,625.732044885
32021,9715777470,155864513,,,4554,8.0,9715.77747,155.864513,,
17057,2242109836,43927321,78.7,52.9,33609,6.0,2242.109836,43.927321,1764.5404409320001,1186.076103244
36103,2359277250,3787418039,5.8,4.29,1525920,1.0,2359.27725,3787.418039,136.8380805,101.212994025
18161,417480472,10326625,66.9,59.95,7087,8.0,417.480472,10.326625,279.294435768,250.27954296400003
29119,1397155454,520251,55.4,11.77,23303,8.0,1397.155454,0.520251,774.024121516,164.44519693579997
31157,1915576080,15402683,80.7,45.66,36084,5.0,1915.57608,15.402683,1545.8698965600001,874.652038128
35047,12228666259,51380263,55.0,0.86,27201,6.0,12228.666259,51.380263,6725.76644245,105.16652982739998
01081,1573532275,21511295,18.9,4.36,174241,3.0,1573.532275,21.511295,297.397599975,68.60600719000001
48367,2340624023,16510094,59.0,13.17,148222,1.0,2340.624023,16.510094,1380.9681735699999,308.2601838291
38021,2930554406,27619632,84.3,67.03,4999,9.0,2930.554406,27.619632,2470.4573642580003,1964.3506183418003
38003,3863120987,56577967,94.2,81.61,10853,6.0,3863.120987,56.577967,3639.059969754,3152.6930374906997
27143,1525091344,30329930,99.1,92.68,14836,8.0,1525.091344,30.32993,1511.365521904,1413.4546576192
13293,837774876,10585407,17.4,4.6,27700,6.0,837.774876,10.585407,145.77282842399998,38.537644295999996
06097,4080091725,497303747,46.3,13.01,488863,2.0,4080.091725,497.303747,1889.0824686750002,530.8199334225001
26033,4036515582,2952489040,8.4,5.21,36785,7.0,4036.515582,2952.48904,339.06730888800007,210.30246182219997
16019,4832847348,88880595,34.0,20.53,123964,3.0,4832.847348,88.880595,1643.16809832,992.1835605444
13013,417082926,4909581,20.6,4.44,83505,1.0,417.082926,4.909581,85.91908275600001,18.518481914400002
13183,1037028629,8862019,6.7,2.5,16168,3.0,1037.028629,8.862019,69.480918143,25.925715725
48271,3523765249,11885327,70.8,1.09,3129,9.0,3523.765249,11.885327,2494.8257962919997,38.4090412141
40115,1219410535,35714103,67.9,26.93,30285,6.0,1219.410535,35.714103,827.979753265,328.38725707550003
42033,2965949946,23867425,8.9,4.26,80562,4.0,2965.949946,23.867425,263.96954519400003,126.34946769960001
26037,1469427623,18687990,64.0,56.3,79128,2.0,1469.427623,18.68799,940.43367872,827.287751749
17135,1822745303,15472185,84.2,75.55,28288,6.0,1822.745303,15.472185,1534.751545126,1377.0840764165
28003,1036110409,3408033,33.4,15.73,34740,7.0,1036.110409,3.408033,346.06087660599997,162.9801673357
28071,1636088510,123105438,27.4,5.95,55813,4.0,1636.08851,123.105438,448.28825173999996,97.34726634500001
22043,1665848458,56005520,9.9,4.1,22169,3.0,1665.848458,56.00552,164.918997342,68.29978677799998
29005,1417462629,7359186,78.1,71.17,5305,9.0,1417.462629,7.359186,1107.038313249,1008.8081530593001
17115,1503684113,13406665,69.7,67.7,103998,3.0,1503.684113,13.406665,1048.067826761,1017.9941445010002
26149,1296650393,52801553,74.5,65.83,60939,4.0,1296.650393,52.801553,966.0045427849999,853.5849537118999
17055,1059114972,58391305,66.6,54.81,37804,7.0,1059.114972,58.391305,705.370571352,580.5009161532001
30033,12112233250,446864356,77.7,10.15,1173,9.0,12112.23325,446.864356,9411.20523525,1229.391674875
31001,1458872832,2477681,92.8,82.21,31205,4.0,1458.872832,2.477681,1353.8339880960002,1199.3393551872
27109,1692579770,3226187,73.6,61.74,162847,3.0,1692.57977,3.226187,1245.73871072,1044.9987499980002
34039,266163569,6841269,0.2,0.1,575345,1.0,266.163569,6.841269,0.532327138,0.266163569
